         313
     0.762719     -1.85500
     0.812166     -1.85500
     0.861613     -1.85500
     0.911060     -1.85500
     0.960507     -1.85500
      1.00995     -1.85500
      1.05940     -1.85500
      1.10885     -1.85500
      1.15829     -1.85500
      1.20774     -1.85500
      1.25719     -1.85500
      1.30664     -1.85500
      1.35608     -1.85500
      1.40553     -1.85500
      1.45498     -1.85500
      1.50442     -1.85500
      1.55387     -1.85500
      1.60332     -1.85500
      1.65276     -1.85500
      1.70221     -1.85500
      1.75166     -1.85500
      1.80111     -1.85500
      1.85632     -1.85444
      1.90452     -1.83027
      1.92939     -1.78254
      1.93000     -1.72808
      1.93000     -1.67962
      1.93000     -1.63115
      1.93000     -1.58269
      1.93000     -1.53423
      1.93000     -1.48577
      1.93000     -1.43731
      1.93000     -1.38885
      1.93000     -1.34038
      1.93000     -1.29192
      1.92943     -1.23766
      1.90544     -1.19009
      1.85818     -1.16560
      1.80444     -1.16500
      1.75666     -1.16500
      1.70887     -1.16500
      1.66109     -1.16500
      1.61331     -1.16500
      1.56553     -1.16500
      1.51775     -1.16500
      1.46997     -1.16500
      1.42218     -1.16500
      1.37440     -1.16500
      1.32662     -1.16500
      1.27884     -1.16500
      1.23106     -1.16500
      1.18328     -1.16500
      1.13549     -1.16500
      1.09273     -1.16542
      1.07526     -1.15861
      1.06913     -1.14761
      1.06993     -1.11400
      1.06919     -1.08015
      1.07509     -1.06902
      1.09113     -1.06255
      1.13193     -1.06300
      1.17793     -1.06300
      1.22393     -1.06300
      1.26993     -1.06300
      1.31593     -1.06300
      1.36733     -1.06251
      1.41285     -1.04110
      1.43724    -0.997305
      1.43793    -0.948800
      1.43793    -0.906700
      1.43715    -0.871409
      1.44382    -0.859300
      1.46206    -0.852068
      1.51162    -0.851978
      1.55936    -0.828835
      1.58445    -0.782319
      1.58510    -0.729722
      1.58510    -0.683334
      1.58510    -0.636945
      1.58510    -0.590556
      1.58510    -0.544167
      1.58510    -0.497778
      1.58445    -0.457623
      1.59209    -0.442305
      1.60993    -0.434482
      1.65365    -0.435000
      1.70292    -0.435000
      1.75219    -0.435000
      1.80146    -0.435000
      1.85643    -0.434454
      1.90443    -0.410683
      1.92938    -0.363429
      1.93000    -0.309706
      1.93000    -0.262059
      1.93000    -0.214412
      1.93000    -0.166765
      1.93000    -0.119118
      1.93000   -0.0714706
      1.93000   -0.0238235
      1.93000    0.0238235
      1.93000    0.0714706
      1.93000     0.119118
      1.93000     0.166765
      1.93000     0.214412
      1.93000     0.262059
      1.93000     0.309706
      1.92938     0.363429
